afd,code,from,updated,to,location_id,location_verification,name,speciale1,speciale2,speciale4,speciale4,sks,,valid
sgh,6027,01-08-2009,26-02-2020,05-03-2020,83,Region Syddanmark,Østjysk Center for Smertebehandling ApS,161,2,,,SKS,,3
sgh,6028,01-12-2009,27-10-2010,04-11-2010,83,Region Syddanmark,Klinik Kellers Park A/S,161,2,,,SKS,,3
sgh,6029,02-04-2010,26-03-2010,09-04-2010,83,Region Syddanmark,Hudlæge Peter Hundevadt Andersen,161,2,,,SKS,,3
sgh,6030,01-01-2010,26-03-2010,01-01-2500,83,Region Syddanmark,Hudlæge Peter Hundevadt Andersen,161,2,,,SKS,,1
sgh,6031,01-01-2011,31-01-2011,01-01-2500,83,Region Syddanmark,Øjenklinikken Valdemarsgade,161,2,,,SKS,,1
sgh,6032,01-06-2014,26-02-2020,05-03-2020,83,Region Syddanmark,"Klinik for Øjenlågskirurgi, Vejle",161,2,,,SKS,,3
sgh,6033,01-07-2015,18-12-2015,31-12-2015,83,Region Syddanmark,Klinik for Neurologi og Smerteterapi,161,2,,,SKS,,3
sgh,6033,01-01-2016,18-12-2015,01-01-2500,83,Region Syddanmark,CLINIDA Clinics,161,2,,,SKS,,1
sgh,6034,01-07-2016,22-07-2016,01-01-2500,83,Region Syddanmark,Jordemoder.dk,161,2,,,SKS,,1
sgh,6035,01-11-2016,09-10-2018,17-10-2018,83,Region Syddanmark,Aareknudeklinikken Vejle,161,2,,,SKS,,3
sgh,6036,01-02-2020,26-02-2020,01-01-2500,82,Region Midtjylland,Søvnexperten,161,2,,,SKS,,1
sgh,6088,01-01-2000,18-12-2008,31-12-2008,83,Region Syddanmark,"Anden rekvirent, Vejle Amt",140,9,,,SKS,,3
sgh,6099,01-01-2009,18-12-2008,01-01-2500,83,Region Syddanmark,"Anden rekvirent, Region Syddanmark",140,9,,,SKS,,1
sgh,6501,01-04-1976,28-01-2003,31-01-2003,82,Region Midtjylland,Holstebro Centralsygehus,102,1,,,SKS,,3
sgh,6501,01-02-2003,18-12-2006,31-12-2006,82,Region Midtjylland,Holstebro Sygehus,102,1,,,SKS,,3
sgh,6501,01-01-2007,10-07-2012,18-07-2012,82,Region Midtjylland,Regionshospitalet Holstebro,102,1,,,SKS,,3
sgh,6502,01-04-1976,28-01-2003,31-01-2003,82,Region Midtjylland,Herning Centralsygehus,102,1,,,SKS,,3
sgh,6502,01-02-2003,18-12-2006,31-12-2006,82,Region Midtjylland,Herning Sygehus,102,1,,,SKS,,3
sgh,6502,01-01-2007,10-07-2012,18-07-2012,82,Region Midtjylland,Regionshospitalet Herning,102,1,,,SKS,,3
sgh,6503,01-04-1976,01-04-1976,31-12-1977,82,Region Midtjylland,TARM AMTSSYGEHUS,103,1,,,,,
sgh,6503,01-01-1978,01-01-1978,31-12-1986,82,Region Midtjylland,TARM AMTSSYGEHUS,104,1,,,,,
sgh,6503,01-01-1987,18-12-2006,31-12-2006,82,Region Midtjylland,Tarm Sygehus,104,1,,,SKS,,3
sgh,6503,01-01-2007,10-07-2012,18-07-2012,82,Region Midtjylland,Regionshospitalet Tarm,104,1,,,SKS,,3
sgh,6504,01-04-1976,01-04-1976,31-12-1986,82,Region Midtjylland,RINGKØBING SYGEHUS,104,1,,,,,
sgh,6504,01-01-1987,18-12-2006,31-12-2006,82,Region Midtjylland,Ringkøbing Sygehus,104,1,,,SKS,,3
sgh,6504,01-01-2007,10-07-2012,18-07-2012,82,Region Midtjylland,Regionshospitalet Ringkøbing,104,1,,,SKS,,3
sgh,6505,01-04-1976,01-04-1976,31-12-1986,82,Region Midtjylland,"LEMVIG, AMTSSYGEHUSET I",104,1,,,,,
sgh,6505,01-01-1987,18-12-2006,31-12-2006,82,Region Midtjylland,Lemvig Sygehus,104,1,,,SKS,,3
sgh,6505,01-01-2007,10-07-2012,18-07-2012,82,Region Midtjylland,Regionshospitalet Lemvig,104,1,,,SKS,,3
sgh,6506,01-04-1976,27-10-2000,31-12-2000,82,Region Midtjylland,Hvidbjerg Amtssygehus,139,1,,,SKS,,3
sgh,6507,01-04-1999,18-12-2006,31-12-2006,82,Region Midtjylland,Psykiatrien i Ringkøbing Amt,121,1,,,SKS,,3
sgh,6507,01-01-2007,19-04-2007,30-04-2007,82,Region Midtjylland,Regionspsykiatrien i Herning og Holstebro,121,1,,,SKS,,3
sgh,6507,01-05-2007,17-12-2007,31-12-2007,82,Region Midtjylland,Psykiatrien & Børne- og Ungdomspsykiatrien i Region Midtjy.,121,1,,,SKS,,3
sgh,6507,01-01-2008,05-12-2011,13-12-2011,82,Region Midtjylland,"Psyk. & BUC, RM Herning og Holstebro",121,1,,,SKS,,3
sgh,6510,01-03-2001,21-03-2007,31-03-2007,82,Region Midtjylland,Privathospitalet Dalgas,161,2,,,SKS,,3
sgh,6510,01-04-2007,02-02-2010,09-02-2010,82,Region Midtjylland,Danske Privathospitaler,161,2,,,SKS,,3
sgh,6510,10-02-2010,23-01-2014,31-01-2014,82,Region Midtjylland,Aleris Privathospitaler,161,2,,,SKS,,3
sgh,6511,01-01-2002,20-10-2017,31-10-2017,82,Region Midtjylland,Øjenlæge Peter Jacobsen,161,2,,,SKS,,3
sgh,6512,01-01-2004,16-09-2005,30-09-2005,82,Region Midtjylland,"Ortopædkirurgisk Klinik, Privathospitalet Dalgas, Århus",161,2,,,SKS,,3
sgh,6512,01-10-2005,18-04-2006,30-04-2006,82,Region Midtjylland,"Privathospitalet Dalgas, Århus",161,2,,,SKS,,3
sgh,6513,01-06-2005,26-02-2020,05-03-2020,82,Region Midtjylland,Speciallægeklinikken for ortopædisk Kirurgi,161,2,,,SKS,,3
sgh,6514,01-01-2006,26-02-2020,05-03-2020,82,Region Midtjylland,Kirurgisk Klinik Vestjylland,161,2,,,SKS,,3
sgh,6515,01-07-2006,18-12-2006,01-01-2500,82,Region Midtjylland,Anker Fjord Hospice,170,2,,,SKS,,3
sgh,6516,01-07-2007,25-05-2012,02-06-2012,82,Region Midtjylland,Midtjyske Øjenklinik,161,2,,,SKS,,3
sgh,6517,01-11-2007,17-12-2007,01-01-2500,82,Region Midtjylland,JK Øjenkirurgi,161,2,,,SKS,,1
sgh,6518,01-06-2010,31-05-2010,01-01-2500,82,Region Midtjylland,Øjenlæge Christian Lahrmann,161,2,,,SKS,,1
sgh,6588,01-01-2000,18-12-2008,31-12-2008,82,Region Midtjylland,"Anden rekvirent, Ringkøbing Amt",140,9,,,SKS,,3
sgh,6600,01-01-2009,03-12-2010,01-01-2500,82,Region Midtjylland,Psykiatrien Region Midtjylland,121,1,,,SKS,,1
sgh,6605,01-01-2020,25-03-2021,01-01-2500,82,Region Midtjylland,"Ganespalteafdelingen, IKH",141,1,,,SKS,,3
sgh,6610,01-05-2011,25-05-2011,01-01-2500,82,Region Midtjylland,Præhospitalet,141,1,,,SKS,,1
sgh,6615,01-01-2020,19-09-2023,01-01-2500,82,Region Midtjylland,Regionsapoteket Midtjylland,141,1,,,SKS,,3
sgh,6620,01-01-2010,06-05-2011,01-01-2500,82,Region Midtjylland,Aarhus Universitetshospital,101,1,,,SKS,,1
sgh,6630,01-01-2012,05-09-2012,01-01-2500,82,Region Midtjylland,Hospitalsenhed Midt,102,1,,,SKS,,1
sgh,6640,01-01-2018,27-01-2022,01-01-2500,82,Region Midtjylland,Regionshospitalet Gødstrup,102,1,,,SKS,,3
sgh,6650,01-03-2010,20-01-2023,28-01-2023,82,Region Midtjylland,Hospitalsenheden Vest,102,1,,,SKS,,3
sgh,7002,01-04-1976,01-04-1976,31-12-1977,82,Region Midtjylland,SILKEBORG CENTRALSYGEHUS,102,1,,,,,
sgh,7002,01-01-1978,21-05-2007,31-05-2007,82,Region Midtjylland,Silkeborg Centralsygehus,103,1,,,SKS,,3
sgh,7002,01-06-2007,23-08-2013,31-08-2013,82,Region Midtjylland,Regionshospitalet Silkeborg,103,1,,,SKS,,3
sgh,7003,01-04-1976,31-03-2004,31-03-2004,82,Region Midtjylland,Århus Kommunehospital,101,1,,,SKS,,3
sgh,7003,01-04-2004,28-02-2013,08-03-2013,82,Region Midtjylland,Århus Sygehus,101,1,,,SKS,,3
sgh,7004,01-04-1976,08-02-2013,16-02-2013,82,Region Midtjylland,Århus Amtssygehus,101,1,,,SKS,,3
sgh,7005,01-04-1976,21-03-2007,31-03-2007,82,Region Midtjylland,Randers Centralsygehus,102,1,,,SKS,,3
sgh,7005,01-04-2007,21-03-2007,01-01-2500,82,Region Midtjylland,Regionshospitalet Randers,102,1,,,SKS,,1
sgh,7006,01-04-1976,01-04-1976,31-12-1977,82,Region Midtjylland,SKANDERBORG SYGEHUS,103,1,,,,,
sgh,7006,01-01-1978,01-01-1978,31-12-1988,82,Region Midtjylland,SKANDERBORG SYGEHUS,104,1,,,,,
sgh,7007,01-04-1976,01-04-1976,31-12-1977,82,Region Midtjylland,"ÅRHUS, MARSELISBORG HOSPITAL",103,1,,,,,
sgh,7007,01-01-1978,01-01-1978,21-11-1990,82,Region Midtjylland,"ÅRHUS, MARSELISBORG HOSPITAL",111,1,,,,,
sgh,7007,22-11-1990,22-11-1990,31-12-1992,82,Region Midtjylland,"ÅRHUS, MARSELISBORG HOSPITAL",111,1,,,,,
sgh,7007,01-01-1993,30-01-2004,31-12-2003,82,Region Midtjylland,Marselisborg Hospital,111,1,,,SKS,,3
sgh,7008,01-04-1976,01-04-1976,31-12-1977,82,Region Midtjylland,ODDER SYGEHUS,103,1,,,,,
sgh,7008,01-01-1978,31-03-2003,30-04-2003,82,Region Midtjylland,Odder Centralsygehus,104,1,,,SKS,,3
sgh,7008,01-05-2003,17-10-2007,31-12-2007,82,Region Midtjylland,Odder Sygehus,104,1,,,SKS,,3
sgh,7009,01-04-1976,01-04-1976,31-12-1977,82,Region Midtjylland,GRENÅ SYGEHUS,103,1,,,,,
sgh,7009,01-01-1978,30-10-2003,31-10-2003,82,Region Midtjylland,Grenaa Centralsygehus,104,1,,,SKS,,3
sgh,7009,01-11-2003,21-03-2007,31-03-2007,82,Region Midtjylland,Grenaa Sygehus,104,1,,,SKS,,3
sgh,7009,01-04-2007,25-05-2012,02-06-2012,82,Region Midtjylland,Regionshospitalet Grenaa,104,1,,,SKS,,3
sgh,7010,01-04-1976,01-09-1999,31-12-1977,82,Region Midtjylland,HAMMEL NEUROCENTER,111,1,,,SKS,,1
sgh,7010,01-01-1978,01-09-1999,31-07-1999,82,Region Midtjylland,HAMMEL NEUROCENTER,111,1,,,SKS,,3
sgh,7010,01-08-1999,21-05-2007,31-05-2007,82,Region Midtjylland,Hammel Neurocenter,111,1,,,SKS,,3
sgh,7010,01-06-2007,23-08-2013,31-08-2013,82,Region Midtjylland,Regionshospitalet Hammel Neurocenter,111,1,,,SKS,,3
sgh,7011,01-04-1976,01-04-1976,31-12-1977,82,Region Midtjylland,ØRSTED SYGEHUS,104,1,,,,,
sgh,7011,01-01-1978,01-01-1978,31-12-1984,82,Region Midtjylland,ØRSTED SYGEHUS,105,1,,,,,
sgh,7012,01-04-1976,01-04-1976,31-12-1977,82,Region Midtjylland,EBELTOFT SYGEHUS,104,1,,,,,
sgh,7012,01-01-1978,01-01-1978,31-12-1988,82,Region Midtjylland,EBELTOFT SYGEHUS,105,1,,,,,
sgh,7013,01-04-1976,01-04-1976,31-12-1977,82,Region Midtjylland,TRANEBJERG SYGEHUS,104,1,,,,,
sgh,7013,01-01-1978,10-06-2013,30-06-2013,82,Region Midtjylland,Samsø Syge- og sundhedshus,105,1,,,SKS,,3
sgh,7013,01-07-2013,10-06-2013,01-01-2500,82,Region Midtjylland,Samsø Sundheds- og Akuthus,105,1,,,SKS,,1
sgh,7014,01-04-1976,01-04-1976,31-12-1977,82,Region Midtjylland,"ÅRHUS, ORTOPÆDISK HOSPITAL",119,1,,,,,
sgh,7014,01-01-1978,01-01-1978,31-12-1989,82,Region Midtjylland,"ÅRHUS, ORTOPÆDISK HOSPITAL",111,1,,,,,
sgh,7015,01-04-1976,01-04-1976,31-12-1976,82,Region Midtjylland,ÅRHUS KOMMUNES GERIATRISKE AFD,,,,,,,
sgh,7016,01-04-1976,19-04-2007,30-04-2007,82,Region Midtjylland,Psykiatrien i Århus Amt,121,1,,,SKS,,3
sgh,7016,01-05-2007,17-12-2007,31-12-2007,82,Region Midtjylland,Psykiatrien & Børne- og Ungdomspsykiatrien i Region Midtjyl.,121,1,,,SKS,,3
sgh,7016,01-01-2008,10-09-2009,30-09-2009,82,Region Midtjylland,"Psyk. RM, Rissk/Ran/Silk/Skand.",121,1,,,SKS,,3
sgh,7016,01-10-2009,28-11-2012,06-12-2012,82,Region Midtjylland,"Psyk. RM, Risskov/Rand/Silk.",121,1,,,SKS,,3
sgh,7017,01-04-1976,01-04-1976,31-12-1983,82,Region Midtjylland,"SKANDERBORG, FORSORGSCENTRET S",420,3,,,,,
sgh,7018,01-04-1976,09-06-2010,16-06-2010,82,Region Midtjylland,"Hans Jansens Hjem, Gigtsanatorium",150,2,,,SKS,,3
sgh,7018,17-06-2010,23-06-2014,01-07-2014,82,Region Midtjylland,Center for sundhed og træning Århus,150,2,,,SKS,,3
sgh,7019,01-04-1976,18-02-2009,28-02-2009,82,Region Midtjylland,"Egå, Blåkorshjemmet Egåhus",180,2,,,SKS,,3
sgh,7019,01-03-2009,26-02-2020,05-03-2020,82,Region Midtjylland,"Egå, Blåkorshjemmet Egåhus",162,2,,,SKS,,3
sgh,7020,01-01-1977,01-01-1977,31-12-1977,82,Region Midtjylland,"ÅRHUS, SCT. JOSEPHS HOSPITAL",139,1,,,,,
sgh,7020,01-01-1978,01-01-1978,31-12-1986,82,Region Midtjylland,"ÅRHUS, SCT. JOSEPHS HOSPITAL",106,1,,,,,
sgh,7021,01-01-1981,01-01-1981,31-12-1982,82,Region Midtjylland,"BEHANDLINGSINSTITUTTET, RY",132,2,,,,,
sgh,7021,01-01-1983,09-10-2009,17-10-2009,82,Region Midtjylland,Sclerosehospitalet i Ry,151,2,,,SKS,,3
sgh,7022,01-01-1982,01-01-1982,31-12-1986,82,Region Midtjylland,"EBELTOFT, RÅMOSEGÅRD PLEJEHJEM",121,1,,,,,
sgh,7023,01-01-1982,01-01-1982,31-12-1986,82,Region Midtjylland,RANDERS PLEJEHJEM,121,1,,,,,
sgh,7024,01-01-1982,01-01-1982,31-12-1986,82,Region Midtjylland,"GRENÅ, DALSTRUP PLEJEHJEM",121,1,,,,,
sgh,7025,01-01-1984,01-01-1984,31-12-1996,82,Region Midtjylland,NEUROSEKLINIKKEN I ØRSTED,121,1,,,,,
sgh,7026,01-01-1985,01-01-1985,31-12-1986,82,Region Midtjylland,SKEJBY SYGEHUS,101,1,,,,,
sgh,7026,01-01-1989,06-08-1997,31-12-1990,82,Region Midtjylland,SKEJBY SYGEHUS,101,1,,,SKS,,1
sgh,7026,01-01-1991,21-05-2007,31-05-2007,82,Region Midtjylland,Skejby Sygehus,101,1,,,SKS,,3
sgh,7026,01-06-2007,18-09-2007,30-09-2007,82,Region Midtjylland,"Universitetshospital, Skejby",101,1,,,SKS,,3
sgh,7026,01-10-2007,08-02-2013,16-02-2013,82,Region Midtjylland,"Århus Universitetshospital, Skejby",101,1,,,SKS,,3
sgh,7027,01-01-1989,01-01-1989,31-12-1995,82,Region Midtjylland,"MERMAID, PRIVATHOSP.",111,2,,,,,
sgh,7028,01-01-1995,19-04-2007,30-04-2007,82,Region Midtjylland,Børne- og Ungdomspsyk. Hosp.,121,1,,,SKS,,3
sgh,7028,01-05-2007,17-12-2007,31-12-2007,82,Region Midtjylland,Psykiatrien & Børne- og Ungdomspsykiatrien i Region Midtjyl.,121,1,,,SKS,,3
sgh,7028,01-01-2008,15-07-2012,31-08-2012,82,Region Midtjylland,"BUC i RM, Risskov",121,1,,,SKS,,3
sgh,7029,11-10-1995,12-01-2010,20-01-2010,82,Region Midtjylland,Plastikkirurgisk Klinik,161,2,,,SKS,,3
sgh,7030,11-10-1995,17-10-2005,01-01-2500,82,Region Midtjylland,Dan Clinic,161,2,,,SKS,,3
sgh,7031,11-10-1995,17-06-2008,31-05-2008,82,Region Midtjylland,Grymer Plastikkirurgisk Klinik,161,2,,,SKS,,3
sgh,7031,01-06-2008,23-03-2012,31-03-2012,82,Region Midtjylland,Grymer Privathospital Skejby I/S,161,2,,,SKS,,3
sgh,7032,10-10-1995,12-11-2009,19-11-2009,82,Region Midtjylland,Muskelsvindfondens Center,161,2,,,SKS,,3
sgh,7032,20-11-2009,12-11-2009,01-01-2500,82,Region Midtjylland,RehabiliteringsCenter for Muskelsvind,161,2,,,SKS,,1
sgh,7033,01-01-2002,30-09-2002,01-01-2500,82,Region Midtjylland,"Ciconia, Århus Privathospital",161,2,,,SKS,,3
sgh,7034,01-01-2002,30-09-2002,01-01-2500,82,Region Midtjylland,Århus øjenklinik,161,2,,,SKS,,1
sgh,7035,01-01-2002,05-02-2024,13-02-2024,82,Region Midtjylland,Endoskopiklinikken Århus A/S,161,2,,,SKS,,3
sgh,7036,01-01-2002,16-03-2011,24-03-2011,82,Region Midtjylland,Øjenklinikken Sct. Clemens,161,2,,,SKS,,3
sgh,7037,01-01-2002,21-03-2011,29-03-2011,82,Region Midtjylland,Bellevues Ortopædkirurgiske Klinik,161,2,,,SKS,,3
sgh,7038,01-01-2002,28-01-2003,31-01-2003,82,Region Midtjylland,"Århus Speciallægecenter, Plastikkirurgisk Center",161,2,,,SKS,,3
sgh,7039,01-01-2002,26-02-2020,05-03-2020,82,Region Midtjylland,"Øre-, næse-, halslæge Luisa Grymer",161,2,,,SKS,,3
sgh,7040,01-01-2002,26-02-2020,05-03-2020,82,Region Midtjylland,Øjenklinikken Finn Eisgart,161,2,,,SKS,,3
sgh,7041,01-01-2002,22-03-2011,30-03-2011,82,Region Midtjylland,Ortopædkirurgisk Klinik v/Bent Niedermann,161,2,,,SKS,,3
sgh,7042,01-01-2002,18-02-2009,28-02-2009,82,Region Midtjylland,Århus Speciallægecenter,161,2,,,SKS,,3
sgh,7042,01-03-2009,18-02-2009,01-01-2500,82,Region Midtjylland,AROS Privathospital,161,2,,,SKS,,1
sgh,7043,01-01-2002,26-02-2020,05-03-2020,82,Region Midtjylland,Kirurgisk Klinik Århus,161,2,,,SKS,,3
sgh,7044,01-01-2002,31-03-2004,30-04-2004,82,Region Midtjylland,Prismet,161,2,,,SKS,,3
sgh,7045,01-01-2002,28-01-2003,31-01-2003,82,Region Midtjylland,"Århus speciallægecenter, Kirurgisk Center",161,2,,,SKS,,3
sgh,7046,01-01-2002,28-11-2002,01-01-2500,82,Region Midtjylland,Odder Øjenklinik ved Lene Hansen,161,2,,,SKS,,1
sgh,7047,01-01-2002,07-04-2017,30-04-2017,82,Region Midtjylland,Øjenlæge Torben Sørensen,161,2,,,SKS,,3
sgh,7048,01-01-2002,17-10-2005,01-01-2500,82,Region Midtjylland,Hospice Søholm,170,2,,,SKS,,3
sgh,7049,01-01-2003,25-08-2004,31-08-2004,82,Region Midtjylland,Somnea Aps,161,2,,,SKS,,3
sgh,7050,01-01-2003,25-08-2004,31-08-2004,82,Region Midtjylland,Klinik for Ortopædkirurgi og Sportsskader,161,2,,,SKS,,3
sgh,7051,01-01-2004,23-03-2012,31-03-2012,82,Region Midtjylland,Kirurgisk Urologisk Klinik,161,2,,,SKS,,3
sgh,7052,01-01-2004,21-02-2020,29-02-2020,82,Region Midtjylland,"Øre-, næse-og halslæge Klaus Juul Jensen",161,2,,,SKS,,3
sgh,7053,01-05-2004,17-10-2005,01-01-2500,82,Region Midtjylland,Lungemedicinsk og Allergologisk klinik,161,2,,,SKS,,3
sgh,7054,01-05-2004,31-03-2004,01-01-2500,82,Region Midtjylland,Prismet Kirurgisk klinik,161,2,,,SKS,,1
sgh,7055,01-05-2004,24-08-2012,01-09-2012,82,Region Midtjylland,Prismet Plastikkirurgisk klinik,161,2,,,SKS,,3
sgh,7056,01-05-2004,05-07-2010,12-07-2010,82,Region Midtjylland,Prismet Gynækologisk klinik,161,2,,,SKS,,3
sgh,7056,13-07-2010,07-08-2015,15-08-2015,82,Region Midtjylland,"Kosmetisk Klinik, Prismet",161,2,,,SKS,,3
sgh,7057,01-01-2004,17-06-2005,01-01-2500,82,Region Midtjylland,Aagaard Gynækologiske Klinik,161,2,,,SKS,,3
sgh,7058,01-01-2004,07-09-2009,01-01-2500,82,Region Midtjylland,"Spec.lægerne Plastikkirurgisk Klinik, Århus",161,2,,,SKS,,3
sgh,7059,01-01-2004,06-04-2017,24-04-2017,82,Region Midtjylland,"Røntgenklinikken, Morten Børups Gade",161,2,,,SKS,,3
sgh,7059,25-04-2017,09-02-2018,28-02-2018,82,Region Midtjylland,RøntgenKlinikken Aarhus,161,2,,,SKS,,3
sgh,7060,01-01-2000,17-10-2005,01-01-2500,82,Region Midtjylland,"Retsmedicinsk Institut, Århus",139,3,,,SKS,,3
sgh,7061,01-01-2000,17-10-2005,01-01-2500,82,Region Midtjylland,"Tandlægehøjskolen, Århus",139,3,,,SKS,,3
sgh,7062,01-01-2004,20-02-2015,28-02-2015,82,Region Midtjylland,Århus Gigtklinik,161,2,,,SKS,,3
sgh,7062,01-03-2015,20-02-2015,01-01-2500,82,Region Midtjylland,Aarhus Speciallægeklinik I/S,161,2,,,SKS,,1
sgh,7063,01-01-2004,20-04-2012,28-04-2012,82,Region Midtjylland,"Kirurgisk Klinik, Grenå",161,2,,,SKS,,3
sgh,7064,01-04-2004,09-02-2012,18-02-2012,82,Region Midtjylland,Søvn og respirationscenter c/o Grymer Privathospital,161,2,,,SKS,,3
sgh,7065,01-09-2004,16-03-2018,31-03-2018,82,Region Midtjylland,Århus MR-klinik,161,2,,,SKS,,3
sgh,7066,01-11-2004,05-08-2015,13-08-2015,82,Region Midtjylland,Århus Lasercenter,161,2,,,SKS,,3
sgh,7067,01-06-2004,17-06-2008,31-05-2008,82,Region Midtjylland,Grymer Privathospital Skejby ApS,161,2,,,SKS,,3
sgh,7068,01-01-2005,26-02-2020,05-03-2020,82,Region Midtjylland,Hud- og Laserklinikken i Randers,161,2,,,SKS,,3
sgh,7069,01-04-2005,23-11-2017,01-12-2017,82,Region Midtjylland,OPA Ortopædisk Privathospital Aarhus,161,2,,,SKS,,3
sgh,7070,16-05-1991,16-05-1991,14-08-1991,82,Region Midtjylland,MARSELISBORG HOSPITAL - 2,111,1,,,,,
sgh,7071,01-01-2005,23-10-2014,31-10-2014,82,Region Midtjylland,"ScanSleep A/S, Søvnmedicinsk Klinik, Århus",161,2,,,SKS,,3
sgh,7072,01-01-2005,17-05-2005,01-01-2500,82,Region Midtjylland,Horsens Øjenklinik,161,2,,,SKS,,1
sgh,7073,01-02-2005,17-05-2005,01-01-2500,82,Region Midtjylland,"Stadionklinikken, Atletion, Århus",161,2,,,SKS,,1
sgh,7074,01-09-2005,16-09-2005,01-01-2500,82,Region Midtjylland,Maigaard Fertilitetsklinik,161,2,,,SKS,,1
sgh,7075,01-01-2006,17-02-2006,01-01-2500,82,Region Midtjylland,Allergi og Lungeklinikken,161,2,,,SKS,,1
sgh,7076,01-01-2006,18-04-2006,01-01-2500,82,Region Midtjylland,Øjenlæge Peter Thornval,161,2,,,SKS,,1
sgh,7077,01-06-2006,23-01-2014,31-01-2014,82,Region Midtjylland,Mammaklinikken Århus,161,2,,,SKS,,3
sgh,7078,01-07-2006,26-02-2020,05-03-2020,82,Region Midtjylland,Klinikken Livet ApS,161,2,,,SKS,,3
sgh,7079,01-01-2006,26-01-2012,01-01-2500,82,Region Midtjylland,Diers Klinik,161,2,,,SKS,,3
sgh,7080,01-05-2007,14-06-2011,22-06-2011,82,Region Midtjylland,eira Privathospitalet Skejby,161,2,,,SKS,,3
sgh,7081,01-04-2007,28-02-2020,07-03-2020,82,Region Midtjylland,Kvindeklinik Papirfabrikken v. Britt Ljungström,161,2,,,SKS,,3
sgh,7082,01-11-2007,18-09-2007,01-01-2500,82,Region Midtjylland,Hospice Djursland,170,2,,,SKS,,1
sgh,7083,01-10-2007,17-10-2007,01-01-2500,82,Region Midtjylland,"Speciallægeklinik i Dermato-venerologi, Århus",161,2,,,SKS,,1
sgh,7084,01-11-2007,17-10-2007,01-01-2500,82,Region Midtjylland,Randers Øjenklinik,161,2,,,SKS,,1
sgh,7085,01-01-2008,24-04-2012,02-05-2012,82,Region Midtjylland,Hjertemedicinsk speciallægeklinik,161,2,,,SKS,,3
sgh,7086,01-01-2008,23-03-2012,31-03-2012,82,Region Midtjylland,Øjenlægepraksis v/Kristian Næser,161,2,,,SKS,,3
sgh,7087,01-04-2008,21-04-2008,01-01-2500,82,Region Midtjylland,Aarhus Hjerteklinik v/Inger Sihm,161,2,,,SKS,,1
sgh,7088,01-01-2000,18-12-2008,31-12-2008,82,Region Midtjylland,"Anden rekvirent, Århus Amt",140,9,,,SKS,,3
sgh,7089,01-03-2010,01-03-2010,01-01-2500,82,Region Midtjylland,Misbrugspsykiatrisk Klinik,162,2,,,SKS,,3
sgh,7090,01-05-2008,30-06-2010,01-01-2500,82,Region Midtjylland,CT-klinikken A/S Science Center Skejby,161,2,,,SKS,,3
sgh,7091,01-06-2008,28-02-2020,07-03-2020,82,Region Midtjylland,"Erik la Cour, Speciallæge i kardiologi",161,2,,,SKS,,3
sgh,7092,01-06-2008,20-10-2017,31-10-2017,82,Region Midtjylland,"Allergi- og lungeklinikken, Århus",161,2,,,SKS,,3
sgh,7093,01-11-2008,31-08-2023,08-09-2023,82,Region Midtjylland,Psykiatrisk klinik for Børn & Unge,162,2,,,SKS,,3
sgh,7094,03-03-2010,28-02-2020,07-03-2020,82,Region Midtjylland,WebXray,161,2,,,SKS,,3
sgh,7095,01-05-2010,25-05-2010,01-01-2500,82,Region Midtjylland,Øjenklinikken Skt Clemens,161,2,,,SKS,,1
sgh,7096,01-01-2011,15-06-2011,01-01-2500,82,Region Midtjylland,Øjenklinikken Aros,161,2,,,SKS,,1
sgh,7097,01-08-2011,23-05-2017,31-05-2017,82,Region Midtjylland,Cutanea Aarhus Hudlægecenter,161,2,,,SKS,,3
sgh,7097,01-06-2017,23-05-2017,01-01-2500,82,Region Midtjylland,Cutanea Privathospital,161,2,,,SKS,,1
sgh,7098,01-12-2011,24-02-2012,01-01-2500,82,Region Midtjylland,"Aareknudeklinikken, Aarhus",161,2,,,SKS,,3
sgh,7099,01-01-2012,11-10-2013,31-10-2013,82,Region Midtjylland,Grymer Privathospital ApS,161,2,,,SKS,,3
sgh,7099,01-11-2013,14-10-2016,31-10-2016,82,Region Midtjylland,Teres Hospitalet Aarhus,161,2,,,SKS,,3
sgh,7100,01-05-2012,28-02-2020,07-03-2020,82,Region Midtjylland,Speciallægerne Egander Grøn,162,2,,,SKS,,3
sgh,7101,01-10-2012,15-06-2017,30-06-2017,82,Region Midtjylland,MR Scanning Aarhus ApS,161,2,,,SKS,,3
sgh,7102,01-03-2015,26-03-2015,01-01-2500,82,Region Midtjylland,Gudenå hospice,170,2,,,SKS,,1
sgh,7103,01-07-2015,04-08-2015,01-01-2500,82,Region Midtjylland,Børn- og Unge klinik AxessMedica,162,2,,,SKS,,1
sgh,7104,21-09-2015,14-09-2015,01-01-2500,82,Region Midtjylland,Kirurgisk klinik Brabrand,161,2,,,SKS,,1
sgh,7105,01-07-2015,18-12-2015,01-01-2500,82,Region Midtjylland,Medicinsk Speciallægeklinik,161,2,,,SKS,,1
sgh,7106,01-01-2016,21-01-2016,01-01-2500,82,Region Midtjylland,"MR-scanner.dk ApS, Horsens",161,2,,,SKS,,1
sgh,7107,01-10-2016,16-03-2018,31-03-2018,82,Region Midtjylland,MR Scanner Aarhus,161,2,,,SKS,,3
sgh,7108,01-12-2016,04-11-2016,01-01-2500,82,Region Midtjylland,"Øjenlægernes Center, Aarhus",161,2,,,SKS,,1
